"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
451,629966960.346928,3613343.77730611,1976,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00573576711914576
451,629966960.346928,20826094.2828001,1977,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.0330590262564421
451,629966960.346928,430673965.204818,1990,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.683645321601696
451,629966960.346928,NA,1995,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",NA
451,629966960.346928,NA,2000,FALSE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",NA
451,629966960.346928,34227240.126743,2005,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.0543318019533815
451,629966960.346928,75690799.0280862,2007,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.120150426597615
451,629966960.346928,89664.5836852676,2009,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.000142332200463162
451,629966960.346928,0.00586777121858972,2011,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",9.3144110531738e-12
451,629966960.346928,NA,2016,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",NA
452,994499872.487252,1291819.1934728,1940,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00129896365923301
452,994499872.487252,6695032.01678988,1968,FALSE,6,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00673205920081775
452,994499872.487252,5605005.19825133,1994,FALSE,11,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00563600393857585
452,994499872.487252,10062303.6854916,1999,FALSE,10,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.0101179537211259
452,994499872.487252,4601288.12855123,2000,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00462673576522778
452,994499872.487252,805887100.893301,2007,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.810344096754654
452,994499872.487252,4665632.07438743,2009,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00469143556823054
452,994499872.487252,575.318476145156,2013,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",5.78500301569954e-07
452,994499872.487252,1963.54294366762,2018,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",1.97440240867682e-06
456,378240281.361683,8.26142971217632,1981,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",2.18417501235849e-08
456,378240281.361683,374997719.687001,1988,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.991427243912233
459,647996844.544447,61766264.2449615,1981,FALSE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.0953187731776444
459,647996844.544447,96024.1109963325,1988,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.0001481860780724
459,647996844.544447,546480042.775145,1990,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.843337506001792
459,647996844.544447,776439.279913484,1994,FALSE,5,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00119821460004074
459,647996844.544447,5926502.49873446,2000,FALSE,6,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00914588172555207
459,647996844.544447,31156162.1667823,2005,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.0480807313015322
462,101954794.823728,4887622.35935049,1974,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.0479391123075751
462,101954794.823728,616143.751986066,1994,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00604330333900754
462,101954794.823728,93841333.8476106,2000,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.920420996480398
462,101954794.823728,1.91360720723802,2007,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",1.8769173245324e-08
462,101954794.823728,0.00497084856033325,2009,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",4.87554172310135e-11
463,55112313.350651,11757111.4896635,2007,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.213330030529823
463,55112313.350651,312376.606885388,2013,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00566800026879471
465,946784087.074973,3930074.03517652,1954,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.0041509717884235
465,946784087.074973,8513645.26765824,1971,FALSE,5,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00899217190474819
465,946784087.074973,8435416.03948607,1981,FALSE,13,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00890954564471688
465,946784087.074973,2492931.89476808,1982,FALSE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00263305216976114
465,946784087.074973,736086829.631171,1990,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.777460077413492
465,946784087.074973,8354.18108058716,1999,FALSE,23,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",8.82374471078918e-06
465,946784087.074973,NA,2000,FALSE,6,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",NA
465,946784087.074973,NA,2005,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",NA
465,946784087.074973,181606191.076162,2007,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.191813734044921
479,65222588.3341851,13306197.9703086,1940,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.204012111603587
479,65222588.3341851,9321815.41203554,2000,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.14292311375735
479,65222588.3341851,NA,2005,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",NA
479,65222588.3341851,372042.439989516,2007,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00570419619171289
479,65222588.3341851,0.257978083566386,2009,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",3.95534875501364e-09
480,712677489.509612,5191220.14572573,1973,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.0072841084812399
480,712677489.509612,3802029.92797235,2000,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00533485339994181
480,712677489.509612,8079432.38189422,2007,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.0113367301490799
480,712677489.509612,23124126.6761916,2009,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.0324468318651444
480,712677489.509612,5576421.2481882,2013,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00782460696496152
480,712677489.509612,1727566.9806894,2018,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00242405156065491
481,452721961.317413,1905027.75590234,2000,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.00420794200122023
481,452721961.317413,424198371.704443,2007,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.936995348027813
481,452721961.317413,0.00164640694856644,2009,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",3.63668451995442e-12
481,452721961.317413,195846.115598231,2013,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.000432596896842209
939,213124726.556515,205358501.244272,1955,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.963560186386052
939,213124726.556515,3140038.19529184,1997,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.0147333359485117
939,213124726.556515,3733156.77505802,2003,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.0175163005971908
940,73114123.8429575,65174030.1586091,1981,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.891401369981496
940,73114123.8429575,7845690.5146935,1997,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.107307454460445
942,1081312435.5355,119280.521731191,1957,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.00011031087575731
942,1081312435.5355,124698.617396533,1970,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.000115321541950804
942,1081312435.5355,195400.221605271,1971,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.000180706533268068
942,1081312435.5355,289017988.128676,1973,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.267284439381802
942,1081312435.5355,1910038.81625968,1983,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.00176640788868184
942,1081312435.5355,4444414.68384141,1988,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.00411020398710239
942,1081312435.5355,148017.171082437,1990,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.00013688658912827
942,1081312435.5355,4906730.26055866,1991,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.00453775439855059
942,1081312435.5355,735788649.196282,1992,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.680458880353019
942,1081312435.5355,2934541.51523348,1997,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.00271387012559437
942,1081312435.5355,36042890.6126003,1998,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.0333325405573004
972,645720029.291655,25149.0626969635,1970,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",3.89473170354522e-05
972,645720029.291655,44361788.4255546,1987,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.0687012736374599
972,645720029.291655,1369661.64857683,1991,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.00212113855300312
972,645720029.291655,595927364.319472,1992,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","POL",0.922888151654821
1385,278377300.82562,262626093.886191,1997,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.943417775469791
1385,278377300.82562,1606448.60118128,2004,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.00577076003114055
1385,278377300.82562,3183405.81959708,2010,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.011435579733533
1389,941891530.095507,49870.3988383953,1966,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",5.29470721892344e-05
1389,941891530.095507,1596246.25427268,1975,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.00169472407731581
1389,941891530.095507,267394437.817146,1984,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.28389090386027
1389,941891530.095507,32013.9349110723,1987,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",3.39889826887243e-05
1389,941891530.095507,2164623.07185334,1990,TRUE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.00229816598057087
1389,941891530.095507,2203.37202715874,1991,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",2.33930548981083e-06
1389,941891530.095507,10743.9173554927,1997,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",1.14067459067216e-05
1389,941891530.095507,628629653.002161,2004,TRUE,5,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.667411939608819
1389,941891530.095507,2162.21266775257,2007,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",2.29560687049954e-06
1389,941891530.095507,8837.72223906152,2010,TRUE,14,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",9.38295117503115e-06
1389,941891530.095507,162.209462945278,2012,TRUE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",1.72216712606844e-07
1389,941891530.095507,301.096863310784,2018,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",3.19672545818788e-07
1390,628660431.034596,413488754.882568,1976,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.657729887981152
1390,628660431.034596,119532500.600877,2004,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.190138419248307
1390,628660431.034596,218.316326962144,2007,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",3.47272257302495e-07
1390,628660431.034596,NA,2008,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",NA
1390,628660431.034596,2964143.90315951,2010,FALSE,8,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.00471501586044054
1390,628660431.034596,67395.0029490888,2014,FALSE,9,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.000107204143321341
1390,628660431.034596,8132.52969411016,2015,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",1.29362837115839e-05
1391,94535319.9246194,14303492.3101219,1978,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.151303156550665
1391,94535319.9246194,1385.45540551841,1986,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",1.4655426211316e-05
1391,94535319.9246194,79705647.9892744,2004,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.84313088539638
1399,235925748.943776,241.268416285515,1981,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",1.02264554575182e-06
1399,235925748.943776,196455796.934445,1985,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.832701804758339
1399,235925748.943776,10111127.1849915,1995,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.042857243137972
1399,235925748.943776,377.053810987622,2001,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",1.59818846681919e-06
1399,235925748.943776,NA,2002,TRUE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",NA
1399,235925748.943776,28929200.5733236,2004,TRUE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.122619937428779
1401,581192854.192617,123817811.801329,1985,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.213040836459241
1401,581192854.192617,251613176.718136,2004,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.432925447900892
1401,581192854.192617,44688.7279133665,2010,FALSE,6,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",7.68913925747543e-05
1403,318466559.117296,52845242.5272509,1986,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.165936551309261
1403,318466559.117296,235586.007793868,1989,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.00073975116397417
1403,318466559.117296,10002093.6484766,1996,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.0314070452991981
1403,318466559.117296,215975908.205552,2004,FALSE,6,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.678174527348113
1403,318466559.117296,107339.939524624,2009,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.00033705246736782
1403,318466559.117296,314039.945002119,2010,FALSE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.000986100223120928
1409,63046558.2914512,75846.5691225429,1946,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.00120302473565519
1409,63046558.2914512,21934147.5331739,1997,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.347903963794136
1409,63046558.2914512,38041.967741914,1998,TRUE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.000603394836654744
1409,63046558.2914512,5321.0185204011,2001,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",8.43982394059186e-05
1409,63046558.2914512,36351636.2179269,2004,TRUE,5,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.57658399130815
1409,63046558.2914512,54095.0067573374,2008,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.000858016808899662
1409,63046558.2914512,0.0163960702047916,2009,TRUE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",2.60062890808345e-10
1409,63046558.2914512,412452.373044468,2010,TRUE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.00654202837112513
1409,63046558.2914512,11195.4468858913,2011,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.000177574275095827
1420,527444557.453569,207600664.232764,1982,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.393597130350594
1420,527444557.453569,1532434.37886038,1991,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",0.00290539423946047
1420,527444557.453569,10739.8404192929,2000,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",2.03620271884943e-05
1420,527444557.453569,NA,2004,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",NA
1420,527444557.453569,NA,2007,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",NA
1420,527444557.453569,NA,2009,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",NA
1420,527444557.453569,NA,2010,FALSE,12,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","HUN",NA
2034,65607608.6229569,48100398.1917573,1968,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","UKR",0.733152742514782
2034,65607608.6229569,5886575.76320482,2007,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","UKR",0.0897239799888855
2115,757156572.926022,136987421.447391,1974,FALSE,6,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","UKR",0.180923505580892
2115,757156572.926022,11881027.0720932,1978,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","UKR",0.0156916382911122
2115,757156572.926022,7585724.04111862,1983,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","UKR",0.0100186993184299
2115,757156572.926022,120282194.389866,1989,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","UKR",0.158860397823712
2115,757156572.926022,0.0096798948943615,2007,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","UKR",1.27845352473844e-11
2116,1996754796.15106,716028.167713642,1968,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","UKR",0.000358595942322941
2116,1996754796.15106,1744532.63774538,1978,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","UKR",0.000873683960147803
2116,1996754796.15106,12581186.8746696,2007,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","UKR",0.00630081715537681
2937,80448196.6121798,2001772.60018115,1970,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",0.0248827529326876
2937,80448196.6121798,1207049.19020945,1985,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",0.0150040552932258
2937,80448196.6121798,73750644.30068,1991,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",0.916747017415604
